,band,ccdVisitId,coord_ra,coord_dec,objectId,psfFlux,psfFluxErr,psfMag,ccdVisitId2,band2,expMidptMJD,zeroPoint
1778,y,668126166,63.2582755,-43.1571933,1251604872223041749,1424908.2449931,2779.7082766,16.01553275137755,668126166,y,60571.2764442,30.6311
1779,y,1220968054,63.2582755,-43.1571933,1251604872223041749,1426052.3531539,2705.8560536,16.01466132599213,1220968054,y,61378.0491662,30.6298
1780,y,1176210164,63.2582755,-43.1571933,1251604872223041749,1408724.5927184,2931.1579179,16.027934759159983,1176210164,y,61308.2271532,30.6142
1781,r,185821075,63.2582755,-43.1571933,1251604872223041749,624673.1530203,834.7789886,16.910867896515143,185821075,r,59825.3710612,32.1596
1782,r,417056130,63.2582755,-43.1571933,1251604872223041749,625517.1731975,833.8987982,16.9094019062832,417056130,r,60175.3393092,32.1709
1783,r,656459027,63.2582755,-43.1571933,1251604872223041749,629661.2943205,834.2494221,16.902232505587406,656459027,r,60553.3083582,32.1701
1784,r,656376174,63.2582755,-43.1571933,1251604872223041749,626004.9601999,834.9386247,16.908555564023004,656376174,r,60553.2702172,32.1681
1785,r,447513151,63.2582755,-43.1571933,1251604872223041749,629622.6560522,840.6370001,16.902299132287098,447513151,r,60223.1853302,32.1549
1786,r,242465044,63.2582755,-43.1571933,1251604872223041749,628848.1549297,849.8751917,16.903635522465006,242465044,r,59914.1307762,32.1699
1787,r,910000011,63.2582755,-43.1571933,1251604872223041749,625285.4917996,841.7834745,16.909804119824287,910000011,r,60905.4074522,32.1589
1788,r,40317177,63.2582755,-43.1571933,1251604872223041749,617434.387272,824.2203277,16.923522966667534,40317177,r,59634.0825812,32.1731
1789,r,201758045,63.2582755,-43.1571933,1251604872223041749,624117.8414155,832.0147837,16.911833505582926,201758045,r,59853.2795052,32.1698
1790,r,671840128,63.2582755,-43.1571933,1251604872223041749,624000.9994081,840.3542165,16.912036786863347,671840128,r,60578.3608462,32.1586
1791,r,1218533107,63.2582755,-43.1571933,1251604872223041749,630145.5329214,861.6220303,16.90139784523272,1218533107,r,61373.2497822,32.1727
1792,r,468312117,63.2582755,-43.1571933,1251604872223041749,624074.1655252,830.0839683,16.9119094882765,468312117,r,60263.1165832,32.1662
1793,r,1155624187,63.2582755,-43.1571933,1251604872223041749,621646.3433288,826.783606,16.916141541575858,1155624187,r,61272.3491612,32.171
1794,u,660279057,63.2582755,-43.1571933,1251604872223041749,24071.2854773,379.8159872,20.446251791263926,660279057,u,60557.2808162,30.4805
1795,r,1184866024,63.2582755,-43.1571933,1251604872223041749,626390.871818,824.1684685,16.907886449325943,1184866024,r,61318.1982492,32.175
1796,r,676166091,63.2582755,-43.1571933,1251604872223041749,626018.4928975,832.4337264,16.908532093312935,676166091,r,60583.3004752,32.1663
1797,u,1188300152,63.2582755,-43.1571933,1251604872223041749,25189.2161036,407.256219,20.39696336918427,1188300152,u,61322.1869182,30.4719
1798,u,677659121,63.2582755,-43.1571933,1251604872223041749,25139.4028825,392.4590107,20.399112605001747,677659121,u,60585.2004502,30.475
1799,u,700225051,63.2582755,-43.1571933,1251604872223041749,24795.8337161,373.4859683,20.41405321185681,700225051,u,60613.1148232,30.4783
1800,r,656425090,63.2582755,-43.1571933,1251604872223041749,627346.157989,832.8614798,16.906231893453665,656425090,r,60553.2928552,32.1701
1801,r,1233925044,63.2582755,-43.1571933,1251604872223041749,627850.6420923,833.0521007,16.90535914316441,1233925044,r,61404.1585282,32.1751
1802,r,964027109,63.2582755,-43.1571933,1251604872223041749,622297.4540773,839.0040957,16.915004939457678,964027109,r,60998.1316042,32.1728
1803,r,964028042,63.2582755,-43.1571933,1251604872223041749,627662.8859127,826.8526689,16.90568387671579,964028042,r,60998.1320532,32.1749
1804,r,469702040,63.2582755,-43.1571933,1251604872223041749,624209.1484858,831.5124924,16.91167467637719,469702040,r,60265.0663422,32.1593
1805,r,1184864169,63.2582755,-43.1571933,1251604872223041749,623143.9664238,828.0957005,16.913529014169228,1184864169,r,61318.1973532,32.1753
1806,r,715944149,63.2582755,-43.1571933,1251604872223041749,629188.8854,833.8293715,16.903047394445153,715944149,r,60636.0923292,32.1668
1807,z,476357054,63.2582755,-43.1571933,1251604872223041749,1253535.9682726,1806.701862,16.154658000299104,476357054,z,60275.0610122,31.4544
1808,z,940058125,63.2582755,-43.1571933,1251604872223041749,1251747.8798218,1719.1661698,16.15620783881299,940058125,z,60957.2691912,31.4628
1809,z,462479145,63.2582755,-43.1571933,1251604872223041749,1255500.6003964,1749.2667119,16.15295768816462,462479145,z,60247.1992042,31.4608
1810,z,208722075,63.2582755,-43.1571933,1251604872223041749,1247579.0841339,1773.4624497,16.159829787178577,208722075,z,59862.1944452,31.4614
1811,z,462539075,63.2582755,-43.1571933,1251604872223041749,1262905.3840484,1777.9834543,16.14657296313048,462539075,z,60247.2287112,31.4551
1812,z,477804022,63.2582755,-43.1571933,1251604872223041749,1260039.9450668,1739.0449522,16.149039217271348,477804022,z,60277.0455532,31.4359
1813,z,2208166,63.2582755,-43.1571933,1251604872223041749,1255848.7816275,1702.4385074,16.15265662852429,2208166,z,59583.0598142,31.4526
1814,z,1040733118,63.2582755,-43.1571933,1251604872223041749,1259850.1206198,1752.1879241,16.149202795260603,1040733118,z,61110.0046822,31.4587
1815,z,227027051,63.2582755,-43.1571933,1251604872223041749,1255736.4969789,1696.1165423,16.1527537078545,227027051,z,59886.1349552,31.461
1816,z,903620013,63.2582755,-43.1571933,1251604872223041749,1255505.1855832,1753.0343348,16.15295372297797,903620013,z,60898.3262692,31.4619
1817,z,1197668148,63.2582755,-43.1571933,1251604872223041749,1249356.0845488,1700.0235464,16.1582844094401,1197668148,z,61334.1524452,31.4606
1818,z,226982091,63.2582755,-43.1571933,1251604872223041749,1261202.0395719,1733.0018712,16.148038338994233,226982091,z,59886.1124602,31.4602
1819,z,240814183,63.2582755,-43.1571933,1251604872223041749,1266704.1714619,1728.535018,16.143311998116705,240814183,z,59912.0405102,31.4429
1820,z,712236079,63.2582755,-43.1571933,1251604872223041749,1268740.9021057,1827.152838,16.141567647432062,712236079,z,60631.0697042,31.4407
1821,z,1045814032,63.2582755,-43.1571933,1251604872223041749,1264419.2182416,1699.1828899,16.145272279564438,1045814032,z,61116.0057512,31.4601
1822,z,712465113,63.2582755,-43.1571933,1251604872223041749,1262313.950616,1773.8833631,16.147081545251,712465113,z,60631.1838202,31.4482
1823,z,1200361069,63.2582755,-43.1571933,1251604872223041749,1264086.1324794,1766.2949071,16.145558332566697,1200361069,z,61338.2916692,31.4591
1824,z,476320024,63.2582755,-43.1571933,1251604872223041749,1255996.6317342,1879.7289809,16.152528813163478,476320024,z,60275.0433112,31.4392
1825,z,688118041,63.2582755,-43.1571933,1251604872223041749,1266023.7431695,1758.7605021,16.14389537357153,688118041,z,60598.1680652,31.4576
1826,z,426659023,63.2582755,-43.1571933,1251604872223041749,1253574.2469211,1732.4992194,16.15462484618063,426659023,z,60185.3761472,31.454
1827,z,1213184157,63.2582755,-43.1571933,1251604872223041749,1196550.3648084,1762.6988224,16.205172541209677,1213184157,z,61366.0980222,31.433
1828,z,666421034,63.2582755,-43.1571933,1251604872223041749,1262208.4068986,1745.9352488,16.147172328867864,666421034,z,60569.3598732,31.452
1829,z,796371167,63.2582755,-43.1571933,1251604872223041749,1265470.2975965,1690.7400002,16.14437010975172,796371167,z,60753.0123282,31.4627
1830,z,208686052,63.2582755,-43.1571933,1251604872223041749,1263050.4161938,1799.1167359,16.14644828426534,208686052,z,59862.1773122,31.4631
1831,z,537609057,63.2582755,-43.1571933,1251604872223041749,1261101.5977051,1737.3970306,16.148124810241946,537609057,z,60368.0442942,31.4456
1832,z,902742174,63.2582755,-43.1571933,1251604872223041749,1269028.9199846,1772.7445872,16.141321201566598,902742174,z,60897.3751432,31.4607
1833,z,496196096,63.2582755,-43.1571933,1251604872223041749,1250303.7925838,1684.7836581,16.157461128653896,496196096,z,60308.0829932,31.4622
1834,z,64483118,63.2582755,-43.1571933,1251604872223041749,1248721.6807428,1942.0040621,16.158835869610783,64483118,z,59662.9881132,31.4473
1835,z,8002131,63.2582755,-43.1571933,1251604872223041749,1262441.7946115,1698.8229061,16.146971590175262,8002131,z,59591.0833262,31.4621
1836,z,460004056,63.2582755,-43.1571933,1251604872223041749,1248287.7645992,1727.8907611,16.15921321577786,460004056,z,60244.1873002,31.461
1837,y,688968130,63.2582755,-43.1571933,1251604872223041749,1432295.0703386,2841.9291798,16.00991875706246,688968130,y,60599.1723362,30.6285
1838,y,1176149002,63.2582755,-43.1571933,1251604872223041749,1435558.7618635,2944.1034388,16.00744756446562,1176149002,y,61308.1997792,30.6136
1839,y,169759150,63.2582755,-43.1571933,1251604872223041749,1420795.6705412,2785.2400152,16.018670937371827,169759150,y,59805.3140952,30.6283
1840,y,709306037,63.2582755,-43.1571933,1251604872223041749,1428007.5385589,2843.2877364,16.01317374970162,709306037,y,60627.1157042,30.6163
1841,y,1199210119,63.2582755,-43.1571933,1251604872223041749,1426459.3783268,2865.0622128,16.014351478383382,1199210119,y,61337.1281932,30.62
1842,y,206080031,63.2582755,-43.1571933,1251604872223041749,1418526.8006362,2726.0021696,16.020406136349102,206080031,y,59859.1832672,30.6313
1843,y,167879055,63.2582755,-43.1571933,1251604872223041749,1435228.3571909,2770.3693942,16.007697483600666,167879055,y,59803.3605102,30.6325
1844,y,460769148,63.2582755,-43.1571933,1251604872223041749,1416721.6725586,2766.281776,16.021788655864707,460769148,y,60245.1708632,30.6322
1845,y,1138166167,63.2582755,-43.1571933,1251604872223041749,1432612.9140706,2959.3069978,16.00967784569597,1138166167,y,61251.3548622,30.6133
1846,y,460836087,63.2582755,-43.1571933,1251604872223041749,1422984.8244234,2711.2145666,16.016999328679518,460836087,y,60245.2011022,30.6342
1847,y,1056411146,63.2582755,-43.1571933,1251604872223041749,1433719.1441413,3068.2326827,16.00883978920161,1056411146,y,61128.0099702,30.5805
1848,y,904741014,63.2582755,-43.1571933,1251604872223041749,1428119.1177782,2667.8338118,16.01308891761066,904741014,y,60899.3827472,30.6347
1849,y,1162588150,63.2582755,-43.1571933,1251604872223041749,1430662.4982498,2691.5413905,16.011157016990072,1162588150,y,61279.3664482,30.6347
1850,y,709294120,63.2582755,-43.1571933,1251604872223041749,1430432.0327676,2815.1232858,16.01133193237004,709294120,y,60627.1102852,30.6232
1851,y,443055115,63.2582755,-43.1571933,1251604872223041749,1420879.9925267,2948.4730392,16.018606502549982,443055115,y,60215.2035852,30.611
1852,y,1199194032,63.2582755,-43.1571933,1251604872223041749,1429509.0709645,2902.2595478,16.012032711192877,1199194032,y,61337.1209652,30.6154
1853,y,688950064,63.2582755,-43.1571933,1251604872223041749,1444172.518556,2895.8485727,16.000952308845353,688950064,y,60599.1643032,30.6234
1854,z,688121118,63.2582755,-43.1571933,1251604872223041749,1262591.2618248,1734.6297232,16.146843051687675,688121118,z,60598.1694092,31.4601
1855,z,1198432090,63.2582755,-43.1571933,1251604872223041749,1257630.0021216,1732.1097994,16.151117776543245,1198432090,z,61336.1412742,31.4569
1856,y,167851187,63.2582755,-43.1571933,1251604872223041749,1432655.5069726,2857.2384595,16.009645566238007,167851187,y,59803.3479422,30.6249
1857,y,1199188024,63.2582755,-43.1571933,1251604872223041749,1421047.5562754,2934.4744513,16.018478469709137,1199188024,y,61337.1182852,30.6108
1858,y,306224117,63.2582755,-43.1571933,1251604872223041749,1432178.9809512,2991.8788452,16.010006760967332,306224117,y,60009.0640632,30.6003
1859,y,936431014,63.2582755,-43.1571933,1251604872223041749,1423623.4561164,2800.0802805,16.01651216255486,936431014,y,60952.1887502,30.6218
1860,y,227711037,63.2582755,-43.1571933,1251604872223041749,1423067.1398206,2704.2665143,16.016936523918332,227711037,y,59887.0883682,30.6337
1861,y,1033987185,63.2582755,-43.1571933,1251604872223041749,1446788.0644333,3019.0413103,15.998987706736468,1033987185,y,61102.0684642,30.6027
1862,y,1199195170,63.2582755,-43.1571933,1251604872223041749,1425599.7230991,2928.4962763,16.0150059941556,1199195170,y,61337.1214122,30.6112
1863,y,443088079,63.2582755,-43.1571933,1251604872223041749,1423325.0864148,2965.775209,16.016739740105894,443088079,y,60215.2183092,30.6129
1864,y,167882124,63.2582755,-43.1571933,1251604872223041749,1431751.2492663,2763.5057579,16.010331073183302,167882124,y,59803.3618622,30.6329
1865,y,1199208018,63.2582755,-43.1571933,1251604872223041749,1428002.6712847,2929.0282489,16.01317745037174,1199208018,y,61337.1273022,30.6113
1866,i,679534119,63.2582755,-43.1571933,1251604872223041749,1006577.6541592,1237.8881339,16.39288178772588,679534119,i,60587.2663312,31.8466
1867,i,280272171,63.2582755,-43.1571933,1251604872223041749,1008379.3716798,1266.2170982,16.39094011806332,280272171,i,59975.1664162,31.8498
1868,i,1197990173,63.2582755,-43.1571933,1251604872223041749,1007461.0554,1242.2493454,16.391929332574527,1197990173,i,61334.3139892,31.8483
1869,i,941053122,63.2582755,-43.1571933,1251604872223041749,1010265.4551909,1303.4601065,16.388911242332604,941053122,i,60958.3471522,31.8463
1870,i,214472175,63.2582755,-43.1571933,1251604872223041749,996521.0335752,1230.8819084,16.403783825526546,214472175,i,59870.2227972,31.8497
1871,i,243840068,63.2582755,-43.1571933,1251604872223041749,1069952.3639237,1300.1381611,16.326588893510348,243840068,i,59916.1098522,31.8489
1872,g,484269096,63.2582755,-43.1571933,1251604872223041749,215479.200012,447.9081394,18.06648661371156,484269096,g,60286.0800202,32.3293
1873,i,678665164,63.2582755,-43.1571933,1251604872223041749,1003617.9066268,1224.9221574,16.396078996433047,678665164,i,60586.2626582,31.8488
1874,i,880195121,63.2582755,-43.1571933,1251604872223041749,1009052.2311077,1282.3578508,16.390215882488086,880195121,i,60871.4141202,31.8432
1875,i,211556047,63.2582755,-43.1571933,1251604872223041749,1010033.9453979,1278.8206921,16.389160075317502,211556047,i,59866.3612522,31.8463
1876,i,1157650092,63.2582755,-43.1571933,1251604872223041749,1007602.6034553,1247.4745583,16.39177679759338,1157650092,i,61274.3829882,31.8353
1877,i,457751078,63.2582755,-43.1571933,1251604872223041749,1005374.1943268,1260.6621977,16.394180665795776,457751078,i,60241.2522142,31.8422
1878,i,713448148,63.2582755,-43.1571933,1251604872223041749,1006040.7288647,1319.8255593,16.393461092029405,713448148,i,60632.2999842,31.8329
1879,i,458649068,63.2582755,-43.1571933,1251604872223041749,1008823.9252691,1262.1157594,16.390461566461305,458649068,i,60242.2969472,31.8479
1880,i,752979161,63.2582755,-43.1571933,1251604872223041749,1010710.1438287,1289.0580442,16.388433438877748,752979161,i,60692.1812502,31.8503
1881,i,280229138,63.2582755,-43.1571933,1251604872223041749,1010998.0001845,1255.8944405,16.388124258672583,280229138,i,59975.1444232,31.8486
1882,i,1165956129,63.2582755,-43.1571933,1251604872223041749,1005869.4413956,1267.527294,16.393645964107513,1165956129,i,61286.3844082,31.8318
1883,i,243870106,63.2582755,-43.1571933,1251604872223041749,954582.8908391,1226.7188692,16.45046588459539,243870106,i,59916.1235492,31.8481
1884,i,479686026,63.2582755,-43.1571933,1251604872223041749,1003895.0369662,1289.363418,16.39577923204468,479686026,i,60279.2570442,31.8352
1885,i,491562172,63.2582755,-43.1571933,1251604872223041749,1006325.9669423,1282.1866301,16.393153301893,491562172,i,60301.2128112,31.8478
1886,i,1180580075,63.2582755,-43.1571933,1251604872223041749,1021989.3602951,1326.6028486,16.376384063803606,1180580075,i,61313.2096402,31.834
1887,i,230695094,63.2582755,-43.1571933,1251604872223041749,1007453.3235587,1248.8969688,16.391937665176762,230695094,i,59898.0851592,31.8455
1888,i,713445045,63.2582755,-43.1571933,1251604872223041749,1008245.8886642,1325.0946082,16.39108385061078,713445045,i,60632.2986312,31.8305
1889,i,427657005,63.2582755,-43.1571933,1251604872223041749,996949.178331,1255.9711986,16.403317450592404,427657005,i,60192.3550552,31.8372
1890,i,243841010,63.2582755,-43.1571933,1251604872223041749,90845.3031093,401.4556821,19.004243804253765,243841010,i,59916.1103012,31.8472
1891,i,965384058,63.2582755,-43.1571933,1251604872223041749,1010531.4019154,1253.4335171,16.388625465968715,965384058,i,61000.0826922,31.8385
1892,i,915667002,63.2582755,-43.1571933,1251604872223041749,1014385.9709498,1262.552884,16.38449191438244,915667002,i,60912.3042672,31.8387
1893,i,1172734006,63.2582755,-43.1571933,1251604872223041749,1009930.3362813,1253.9415539,16.389271455672247,1172734006,i,61304.2715092,31.8466
1894,g,960114146,63.2582755,-43.1571933,1251604872223041749,216544.8591288,454.1782228,18.061130305389447,960114146,g,60993.0649582,32.318
1895,g,484239044,63.2582755,-43.1571933,1251604872223041749,217178.7942672,451.8277388,18.05795645579203,484239044,g,60286.0663042,32.3266
1896,g,219173106,63.2582755,-43.1571933,1251604872223041749,215748.7290069,445.5425642,18.06512938517227,219173106,g,59876.1486552,32.3329
1897,g,743894141,63.2582755,-43.1571933,1251604872223041749,217198.6503611,448.9025245,18.057857194284264,743894141,g,60679.1080032,32.3329
1898,g,743848137,63.2582755,-43.1571933,1251604872223041749,215041.9817461,443.4180303,18.068691865782675,743848137,g,60679.0854702,32.3369
1899,g,1154199068,63.2582755,-43.1571933,1251604872223041749,216205.6622265,443.1613706,18.062832341156543,1154199068,g,61269.3148392,32.3368
